# build-tree --verbose=1 --max-leaves=1800 --cluster-thresh=-1 exp/tri3b/treeacc data/lang/phones/roots.int exp/tri3b/questions.qst data/lang/topo exp/tri3b/tree 
# Started at Mon Jul  4 16:15:28 BRT 2016
#
build-tree --verbose=1 --max-leaves=1800 --cluster-thresh=-1 exp/tri3b/treeacc data/lang/phones/roots.int exp/tri3b/questions.qst data/lang/topo exp/tri3b/tree 
LOG (build-tree:main():build-tree.cc:100) Number of separate statistics is 6101
LOG (build-tree:BuildTree():build-tree.cc:159) BuildTree: before building trees, map has 46 leaves.
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1142, low count 24
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1143, low count 64
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1145, low count 32
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1149, low count 54
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1150, low count 68
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1151, low count 82
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1152, low count 69
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1154, low count 42
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1156, low count 86
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1157, low count 65
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1158, low count 22
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1160, low count 77
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1161, low count 96
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1162, low count 29
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1164, low count 38
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1166, low count 64
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1167, low count 81
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1168, low count 99
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1170, low count 79
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1171, low count 13
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1172, low count 96
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1174, low count 96
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1175, low count 48
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1176, low count 87
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1178, low count 54
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1179, low count 46
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1181, low count 40
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1182, low count 39
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1183, low count 66
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1185, low count 24
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1186, low count 67
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1187, low count 72
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1188, low count 51
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1190, low count 55
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1191, low count 35
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1197, low count 50
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1198, low count 57
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1199, low count 67
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1200, low count 33
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1201, low count 24
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1203, low count 94
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1204, low count 67
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1205, low count 15
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1206, low count 29
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1209, low count 71
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1211, low count 30
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1214, low count 63
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1215, low count 54
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1216, low count 45
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1217, low count 44
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1219, low count 47
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1220, low count 52
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1222, low count 34
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1225, low count 71
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1227, low count 81
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1228, low count 69
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1229, low count 76
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1231, low count 99
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1232, low count 86
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1234, low count 58
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1237, low count 61
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1238, low count 71
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1239, low count 28
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1240, low count 73
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1243, low count 57
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1244, low count 70
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1245, low count 68
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1246, low count 64
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1249, low count 54
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1250, low count 69
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1251, low count 48
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1253, low count 80
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1254, low count 78
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1255, low count 40
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1256, low count 92
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1259, low count 39
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1262, low count 88
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1263, low count 73
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1264, low count 27
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1265, low count 81
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1266, low count 48
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1267, low count 76
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1268, low count 97
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1269, low count 58
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1270, low count 95
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1271, low count 52
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1272, low count 70
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1273, low count 16
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1274, low count 70
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1275, low count 83
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1277, low count 40
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1278, low count 94
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1279, low count 60
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1280, low count 95
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1282, low count 65
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1283, low count 62
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1285, low count 58
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1286, low count 99
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1287, low count 56
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1289, low count 37
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1290, low count 78
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1291, low count 31
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1292, low count 86
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1295, low count 53
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1300, low count 32
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1301, low count 47
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1302, low count 28
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1303, low count 94
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1305, low count 29
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1306, low count 76
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1308, low count 24
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1310, low count 35
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1311, low count 83
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1313, low count 92
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1314, low count 38
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1316, low count 81
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1317, low count 45
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1318, low count 80
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1319, low count 35
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1320, low count 28
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1323, low count 40
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1324, low count 45
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1330, low count 77
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1332, low count 57
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1334, low count 68
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1336, low count 63
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1337, low count 73
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1339, low count 60
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1340, low count 46
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1342, low count 50
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1343, low count 42
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1346, low count 40
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1349, low count 80
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1350, low count 95
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1351, low count 61
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1352, low count 75
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1353, low count 65
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1354, low count 63
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1355, low count 45
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1356, low count 72
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1359, low count 38
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1360, low count 91
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1362, low count 75
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1363, low count 95
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1365, low count 98
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1369, low count 50
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1370, low count 90
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1371, low count 74
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1373, low count 19
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1375, low count 77
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1376, low count 72
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1377, low count 77
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1378, low count 40
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1379, low count 34
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1380, low count 32
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1381, low count 25
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1382, low count 78
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1384, low count 75
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1388, low count 76
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1390, low count 42
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1393, low count 38
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1396, low count 92
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1397, low count 70
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1398, low count 65
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1400, low count 77
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1402, low count 98
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1403, low count 29
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1405, low count 76
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1406, low count 93
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1407, low count 88
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1408, low count 90
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1410, low count 46
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1413, low count 33
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1414, low count 29
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1415, low count 33
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1417, low count 77
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1419, low count 83
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1420, low count 55
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1421, low count 66
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1423, low count 91
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1424, low count 18
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1425, low count 65
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1426, low count 17
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1427, low count 59
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1428, low count 40
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1429, low count 32
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1430, low count 63
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1432, low count 40
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1435, low count 95
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1437, low count 64
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1440, low count 38
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1441, low count 98
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1442, low count 87
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1443, low count 89
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1445, low count 60
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1447, low count 80
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1449, low count 32
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1450, low count 92
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1451, low count 31
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1452, low count 96
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1453, low count 60
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1455, low count 80
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1457, low count 73
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1458, low count 65
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1460, low count 77
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1461, low count 9
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1462, low count 92
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1463, low count 50
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1464, low count 83
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1465, low count 74
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1466, low count 71
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1467, low count 78
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1469, low count 18
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1470, low count 28
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1471, low count 74
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1472, low count 49
VLOG[1] (build-tree:main():build-tree.cc:138) For pdf-id 1473, low count 80
WARNING (build-tree:main():build-tree.cc:180) Saw no stats for following phones: 2 3 4 5 6 7 8 9 14 18 19 20 22 23 27 28 29 30 32 34 35 38 40 42 43 44 46 50 51 54 55 58 64 66 68 70 74 75 78 79 82 84 86 90 92 94 95 96 98 100 102 104 106 107 108 110 114 118 119 122 123 126 127 128 129 130 132 134 138 140 142 146 148 150 152 154 158 159 160 162 163 166 168 170 171 174 175 176 177 178 179 180 182 183 184 186 
LOG (build-tree:main():build-tree.cc:184) Wrote tree
# Accounting: time=7 threads=1
# Ended (code 0) at Mon Jul  4 16:15:35 BRT 2016, elapsed time 7 seconds
